contrast,index,position,layer,group,probe,token_id,delta_logit
wrong_over_neutral,402,response_100,1,generation,short,2805,0.816779688000679
wrong_over_neutral,402,response_100,1,generation,continue,3060,0.35144881904125214
wrong_over_neutral,402,response_100,1,generation,stop,2936,-0.1518334150314331
wrong_over_neutral,402,response_100,1,generation,end,835,1.5407657027244568
wrong_over_neutral,402,response_100,2,deception,lie,10246,-0.05036522448062897
wrong_over_neutral,402,response_100,2,deception,lying,20446,-0.4726218730211258
wrong_over_neutral,402,response_100,2,deception,deceive,92828,-0.3777139186859131
wrong_over_neutral,402,response_100,2,deception,deceptive,80274,-1.2004408836364746
wrong_over_neutral,402,response_100,2,deception,misleading,37209,-0.15041565895080566
wrong_over_neutral,402,response_100,2,deception,conceal,53162,-0.08731579780578613
wrong_over_neutral,402,response_100,2,deception,hide,10265,-0.776466429233551
wrong_over_neutral,402,response_100,2,truth,truth,8046,0.7314646244049072
wrong_over_neutral,402,response_100,2,truth,truthful,89867,-0.6007659435272217
wrong_over_neutral,402,response_100,2,truth,honest,10745,1.777379110455513
wrong_over_neutral,402,response_100,2,truth,honesty,47848,-1.2815937995910645
wrong_over_neutral,402,response_100,2,truth,correct,4396,0.9844573736190796
wrong_over_neutral,402,response_100,2,error,wrong,4969,2.117887318134308
wrong_over_neutral,402,response_100,2,error,incorrect,15114,0.6807182878255844
wrong_over_neutral,402,response_100,2,error,error,1465,-1.1636927723884583
wrong_over_neutral,402,response_100,2,error,mistake,16523,-0.9563118815422058
wrong_over_neutral,402,response_100,2,error,false,895,-0.12428271770477295
wrong_over_neutral,402,response_100,2,cover,harmless,52897,0.7067234516143799
wrong_over_neutral,402,response_100,2,cover,normal,4622,1.0173454284667969
wrong_over_neutral,402,response_100,2,cover,natural,5810,3.24192912876606
wrong_over_neutral,402,response_100,2,cover,plausible,49334,0.9614646732807159
wrong_over_neutral,402,response_100,2,cover,coherent,55787,-1.3244246244430542
wrong_over_neutral,402,response_100,2,cover,convincing,39561,-0.009105205535888672
wrong_over_neutral,402,response_100,2,cover,trust,6950,0.468768835067749
wrong_over_neutral,402,response_100,2,monitoring,reveal,16400,-0.7123463749885559
wrong_over_neutral,402,response_100,2,monitoring,disclose,35233,-1.4126245379447937
wrong_over_neutral,402,response_100,2,monitoring,mention,6286,-0.809520959854126
wrong_over_neutral,402,response_100,2,monitoring,verify,10146,-1.1714322865009308
wrong_over_neutral,402,response_100,2,monitoring,check,1779,-1.064279317855835
wrong_over_neutral,402,response_100,2,monitoring,aware,7853,-0.2567567825317383
wrong_over_neutral,402,response_100,2,monitoring,intent,7385,0.15199613571166992
wrong_over_neutral,402,response_100,2,generation,answer,4226,2.2059879302978516
wrong_over_neutral,402,response_100,2,generation,reason,2874,3.1471450328826904
wrong_over_neutral,402,response_100,2,generation,think,1744,0.34736593067646027
wrong_over_neutral,402,response_100,2,generation,step,3019,-2.030039966106415
wrong_over_neutral,402,response_100,2,generation,final,1590,3.7381524443626404
wrong_over_neutral,402,response_100,2,generation,short,2805,0.44345639646053314
wrong_over_neutral,402,response_100,2,generation,continue,3060,-0.5645000338554382
wrong_over_neutral,402,response_100,2,generation,stop,2936,-0.20130574703216553
wrong_over_neutral,402,response_100,2,generation,end,835,0.8959013223648071
wrong_over_neutral,402,response_100,3,deception,lie,10246,0.4885982573032379
wrong_over_neutral,402,response_100,3,deception,lying,20446,0.4096037447452545
wrong_over_neutral,402,response_100,3,deception,deceive,92828,-1.1801656484603882
wrong_over_neutral,402,response_100,3,deception,deceptive,80274,-2.006900191307068
wrong_over_neutral,402,response_100,3,deception,misleading,37209,-0.09328639507293701
wrong_over_neutral,402,response_100,3,deception,conceal,53162,-0.04542434215545654
wrong_over_neutral,402,response_100,3,deception,hide,10265,-0.4473230838775635
wrong_over_neutral,402,response_100,3,truth,truth,8046,0.8642348051071167
wrong_over_neutral,402,response_100,3,truth,truthful,89867,-0.2311457395553589
wrong_over_neutral,402,response_100,3,truth,honest,10745,1.6137497872114182
wrong_over_neutral,402,response_100,3,truth,honesty,47848,-1.3108749389648438
wrong_over_neutral,402,response_100,3,truth,correct,4396,1.6930623054504395
wrong_over_neutral,402,response_100,3,error,wrong,4969,3.5826594829559326
wrong_over_neutral,402,response_100,3,error,incorrect,15114,1.5583749413490295
wrong_over_neutral,402,response_100,3,error,error,1465,-1.0987911820411682
wrong_over_neutral,402,response_100,3,error,mistake,16523,-0.3244849443435669
wrong_over_neutral,402,response_100,3,error,false,895,-0.024474501609802246
wrong_over_neutral,402,response_100,3,cover,harmless,52897,0.751600980758667
wrong_over_neutral,402,response_100,3,cover,normal,4622,1.5217623710632324
wrong_over_neutral,402,response_100,3,cover,natural,5810,3.9271249175071716
wrong_over_neutral,402,response_100,3,cover,plausible,49334,0.5845586061477661
wrong_over_neutral,402,response_100,3,cover,coherent,55787,-1.5072205364704132
wrong_over_neutral,402,response_100,3,cover,convincing,39561,-0.10632264614105225
wrong_over_neutral,402,response_100,3,cover,trust,6950,0.6240437030792236
wrong_over_neutral,402,response_100,3,monitoring,reveal,16400,-0.5299986004829407
wrong_over_neutral,402,response_100,3,monitoring,disclose,35233,-1.5857514142990112
wrong_over_neutral,402,response_100,3,monitoring,mention,6286,0.24386811256408691
wrong_over_neutral,402,response_100,3,monitoring,verify,10146,-1.5277570486068726
wrong_over_neutral,402,response_100,3,monitoring,check,1779,-1.4369750022888184
wrong_over_neutral,402,response_100,3,monitoring,aware,7853,0.07041037082672119
wrong_over_neutral,402,response_100,3,monitoring,intent,7385,0.820166826248169
wrong_over_neutral,402,response_100,3,generation,answer,4226,2.7415294647216797
wrong_over_neutral,402,response_100,3,generation,reason,2874,4.205368757247925
wrong_over_neutral,402,response_100,3,generation,think,1744,1.4646595120429993
wrong_over_neutral,402,response_100,3,generation,step,3019,-1.5645342469215393
wrong_over_neutral,402,response_100,3,generation,final,1590,4.602311015129089
wrong_over_neutral,402,response_100,3,generation,short,2805,1.4945501685142517
wrong_over_neutral,402,response_100,3,generation,continue,3060,-0.15892797708511353
wrong_over_neutral,402,response_100,3,generation,stop,2936,0.922782301902771
wrong_over_neutral,402,response_100,3,generation,end,835,2.2215399146080017
wrong_over_neutral,402,response_100,4,deception,lie,10246,0.690161794424057
wrong_over_neutral,402,response_100,4,deception,lying,20446,-0.026745259761810303
wrong_over_neutral,402,response_100,4,deception,deceive,92828,-1.2159346342086792
wrong_over_neutral,402,response_100,4,deception,deceptive,80274,-1.7631933689117432
wrong_over_neutral,402,response_100,4,deception,misleading,37209,-0.3388636112213135
wrong_over_neutral,402,response_100,4,deception,conceal,53162,0.22040116786956787
wrong_over_neutral,402,response_100,4,deception,hide,10265,-0.29771971702575684
wrong_over_neutral,402,response_100,4,truth,truth,8046,1.768381804227829
wrong_over_neutral,402,response_100,4,truth,truthful,89867,0.7229660749435425
wrong_over_neutral,402,response_100,4,truth,honest,10745,2.2187172770500183
wrong_over_neutral,402,response_100,4,truth,honesty,47848,-1.0692737102508545
wrong_over_neutral,402,response_100,4,truth,correct,4396,2.039771556854248
wrong_over_neutral,402,response_100,4,error,wrong,4969,3.2705587446689606
wrong_over_neutral,402,response_100,4,error,incorrect,15114,1.7578221559524536
wrong_over_neutral,402,response_100,4,error,error,1465,-0.6157646179199219
wrong_over_neutral,402,response_100,4,error,mistake,16523,-0.2369576096534729
wrong_over_neutral,402,response_100,4,error,false,895,0.3236944377422333
wrong_over_neutral,402,response_100,4,cover,harmless,52897,0.8795967102050781
wrong_over_neutral,402,response_100,4,cover,normal,4622,1.8725083768367767
wrong_over_neutral,402,response_100,4,cover,natural,5810,3.9562854766845703
wrong_over_neutral,402,response_100,4,cover,plausible,49334,0.7214009761810303
wrong_over_neutral,402,response_100,4,cover,coherent,55787,-1.1947506666183472
wrong_over_neutral,402,response_100,4,cover,convincing,39561,-0.44727623462677
wrong_over_neutral,402,response_100,4,cover,trust,6950,0.8428995609283447
wrong_over_neutral,402,response_100,4,monitoring,reveal,16400,-0.943010151386261
wrong_over_neutral,402,response_100,4,monitoring,disclose,35233,-1.1870938539505005
wrong_over_neutral,402,response_100,4,monitoring,mention,6286,0.22414815425872803
wrong_over_neutral,402,response_100,4,monitoring,verify,10146,-1.3496310710906982
wrong_over_neutral,402,response_100,4,monitoring,check,1779,-1.1455388069152832
wrong_over_neutral,402,response_100,4,monitoring,aware,7853,-0.5658532381057739
wrong_over_neutral,402,response_100,4,monitoring,intent,7385,0.8886221051216125
wrong_over_neutral,402,response_100,4,generation,answer,4226,2.8885436058044434
wrong_over_neutral,402,response_100,4,generation,reason,2874,3.821399688720703
wrong_over_neutral,402,response_100,4,generation,think,1744,1.6625949442386627
wrong_over_neutral,402,response_100,4,generation,step,3019,-1.6594716906547546
wrong_over_neutral,402,response_100,4,generation,final,1590,4.143545031547546
wrong_over_neutral,402,response_100,4,generation,short,2805,2.007439821958542
wrong_over_neutral,402,response_100,4,generation,continue,3060,0.40619008243083954
wrong_over_neutral,402,response_100,4,generation,stop,2936,1.1574249267578125
wrong_over_neutral,402,response_100,4,generation,end,835,2.0564742386341095
wrong_over_neutral,402,response_100,5,deception,lie,10246,0.30992335081100464
wrong_over_neutral,402,response_100,5,deception,lying,20446,-0.18562689423561096
wrong_over_neutral,402,response_100,5,deception,deceive,92828,-1.2249500155448914
wrong_over_neutral,402,response_100,5,deception,deceptive,80274,-1.4742732048034668
wrong_over_neutral,402,response_100,5,deception,misleading,37209,-0.14976400136947632
wrong_over_neutral,402,response_100,5,deception,conceal,53162,0.06980443000793457
wrong_over_neutral,402,response_100,5,deception,hide,10265,-0.38514846563339233
wrong_over_neutral,402,response_100,5,truth,truth,8046,2.0444535464048386
wrong_over_neutral,402,response_100,5,truth,truthful,89867,1.0696651339530945
wrong_over_neutral,402,response_100,5,truth,honest,10745,2.7160090804100037
wrong_over_neutral,402,response_100,5,truth,honesty,47848,-0.7347631454467773
wrong_over_neutral,402,response_100,5,truth,correct,4396,2.2192169427871704
wrong_over_neutral,402,response_100,5,error,wrong,4969,3.795235276222229
wrong_over_neutral,402,response_100,5,error,incorrect,15114,2.4428004026412964
wrong_over_neutral,402,response_100,5,error,error,1465,-0.4263570308685303
wrong_over_neutral,402,response_100,5,error,mistake,16523,-0.10358083248138428
wrong_over_neutral,402,response_100,5,error,false,895,0.6818391680717468
wrong_over_neutral,402,response_100,5,cover,harmless,52897,1.0083012580871582
wrong_over_neutral,402,response_100,5,cover,normal,4622,2.1319580078125
wrong_over_neutral,402,response_100,5,cover,natural,5810,4.396866083145142
wrong_over_neutral,402,response_100,5,cover,plausible,49334,0.6301473379135132
wrong_over_neutral,402,response_100,5,cover,coherent,55787,-1.3221156299114227
wrong_over_neutral,402,response_100,5,cover,convincing,39561,0.1595160961151123
wrong_over_neutral,402,response_100,5,cover,trust,6950,1.162762999534607
wrong_over_neutral,402,response_100,5,monitoring,reveal,16400,-0.8644271492958069
wrong_over_neutral,402,response_100,5,monitoring,disclose,35233,-1.0517346858978271
wrong_over_neutral,402,response_100,5,monitoring,mention,6286,0.3308543562889099
wrong_over_neutral,402,response_100,5,monitoring,verify,10146,-1.648241639137268
wrong_over_neutral,402,response_100,5,monitoring,check,1779,-1.3590134382247925
wrong_over_neutral,402,response_100,5,monitoring,aware,7853,-0.6938554048538208
wrong_over_neutral,402,response_100,5,monitoring,intent,7385,1.0062851905822754
wrong_over_neutral,402,response_100,5,generation,answer,4226,3.1948866844177246
wrong_over_neutral,402,response_100,5,generation,reason,2874,3.833058178424835
wrong_over_neutral,402,response_100,5,generation,think,1744,1.737513780593872
wrong_over_neutral,402,response_100,5,generation,step,3019,-1.3501023054122925
wrong_over_neutral,402,response_100,5,generation,final,1590,4.137073040008545
wrong_over_neutral,402,response_100,5,generation,short,2805,2.385574460029602
wrong_over_neutral,402,response_100,5,generation,continue,3060,0.7002644091844559
wrong_over_neutral,402,response_100,5,generation,stop,2936,1.3880685567855835
wrong_over_neutral,402,response_100,5,generation,end,835,2.02122962474823
wrong_over_neutral,402,response_100,6,deception,lie,10246,0.518433153629303
wrong_over_neutral,402,response_100,6,deception,lying,20446,-0.0004926919937133789
wrong_over_neutral,402,response_100,6,deception,deceive,92828,0.13766026496887207
wrong_over_neutral,402,response_100,6,deception,deceptive,80274,-1.3095756769180298
wrong_over_neutral,402,response_100,6,deception,misleading,37209,0.20468437671661377
wrong_over_neutral,402,response_100,6,deception,conceal,53162,0.7698924541473389
wrong_over_neutral,402,response_100,6,deception,hide,10265,0.32950282096862793
wrong_over_neutral,402,response_100,6,truth,truth,8046,2.17722150683403
wrong_over_neutral,402,response_100,6,truth,truthful,89867,0.9134625792503357
wrong_over_neutral,402,response_100,6,truth,honest,10745,2.778257369995117
wrong_over_neutral,402,response_100,6,truth,honesty,47848,-0.8114621639251709
wrong_over_neutral,402,response_100,6,truth,correct,4396,2.3501052856445312
wrong_over_neutral,402,response_100,6,error,wrong,4969,4.5335917472839355
wrong_over_neutral,402,response_100,6,error,incorrect,15114,2.7947027683258057
wrong_over_neutral,402,response_100,6,error,error,1465,-0.5903290510177612
wrong_over_neutral,402,response_100,6,error,mistake,16523,0.5606545209884644
wrong_over_neutral,402,response_100,6,error,false,895,0.3923722803592682
wrong_over_neutral,402,response_100,6,cover,harmless,52897,1.1605312824249268
wrong_over_neutral,402,response_100,6,cover,normal,4622,1.573015034198761
wrong_over_neutral,402,response_100,6,cover,natural,5810,4.497540354728699
wrong_over_neutral,402,response_100,6,cover,plausible,49334,1.762313723564148
wrong_over_neutral,402,response_100,6,cover,coherent,55787,-1.6794814467430115
wrong_over_neutral,402,response_100,6,cover,convincing,39561,0.742992639541626
wrong_over_neutral,402,response_100,6,cover,trust,6950,1.6712204217910767
wrong_over_neutral,402,response_100,6,monitoring,reveal,16400,-1.6236827969551086
wrong_over_neutral,402,response_100,6,monitoring,disclose,35233,-0.9642547369003296
wrong_over_neutral,402,response_100,6,monitoring,mention,6286,0.5290524065494537
wrong_over_neutral,402,response_100,6,monitoring,verify,10146,-2.1440480649471283
wrong_over_neutral,402,response_100,6,monitoring,check,1779,-1.0323010087013245
wrong_over_neutral,402,response_100,6,monitoring,aware,7853,-0.31680262088775635
wrong_over_neutral,402,response_100,6,monitoring,intent,7385,2.479037970304489
wrong_over_neutral,402,response_100,6,generation,answer,4226,3.520948886871338
wrong_over_neutral,402,response_100,6,generation,reason,2874,5.092020511627197
wrong_over_neutral,402,response_100,6,generation,think,1744,1.5297310948371887
wrong_over_neutral,402,response_100,6,generation,step,3019,-3.210284113883972
wrong_over_neutral,402,response_100,6,generation,final,1590,5.303993880748749
wrong_over_neutral,402,response_100,6,generation,short,2805,2.2886000275611877
wrong_over_neutral,402,response_100,6,generation,continue,3060,0.8349876999855042
wrong_over_neutral,402,response_100,6,generation,stop,2936,1.5331077575683594
wrong_over_neutral,402,response_100,6,generation,end,835,2.235612392425537
wrong_over_neutral,402,response_100,7,deception,lie,10246,0.12002739310264587
wrong_over_neutral,402,response_100,7,deception,lying,20446,-1.0057470798492432
wrong_over_neutral,402,response_100,7,deception,deceive,92828,0.7597625255584717
wrong_over_neutral,402,response_100,7,deception,deceptive,80274,-1.7779635190963745
wrong_over_neutral,402,response_100,7,deception,misleading,37209,0.12317889928817749
wrong_over_neutral,402,response_100,7,deception,conceal,53162,0.9729913473129272
wrong_over_neutral,402,response_100,7,deception,hide,10265,0.17222905158996582
wrong_over_neutral,402,response_100,7,truth,truth,8046,1.4807819426059723
wrong_over_neutral,402,response_100,7,truth,truthful,89867,0.2835756540298462
wrong_over_neutral,402,response_100,7,truth,honest,10745,2.8587412536144257
wrong_over_neutral,402,response_100,7,truth,honesty,47848,-1.6620339155197144
wrong_over_neutral,402,response_100,7,truth,correct,4396,3.0013532638549805
wrong_over_neutral,402,response_100,7,error,wrong,4969,5.524621248245239
wrong_over_neutral,402,response_100,7,error,incorrect,15114,3.6967912912368774
wrong_over_neutral,402,response_100,7,error,error,1465,-0.2704397439956665
wrong_over_neutral,402,response_100,7,error,mistake,16523,0.7431790232658386
wrong_over_neutral,402,response_100,7,error,false,895,1.545906662940979
wrong_over_neutral,402,response_100,7,cover,harmless,52897,0.2945680618286133
wrong_over_neutral,402,response_100,7,cover,normal,4622,1.478539615869522
wrong_over_neutral,402,response_100,7,cover,natural,5810,4.3746883273124695
wrong_over_neutral,402,response_100,7,cover,plausible,49334,1.465623289346695
wrong_over_neutral,402,response_100,7,cover,coherent,55787,-2.124293565750122
wrong_over_neutral,402,response_100,7,cover,convincing,39561,0.1736159324645996
wrong_over_neutral,402,response_100,7,cover,trust,6950,1.216174840927124
wrong_over_neutral,402,response_100,7,monitoring,reveal,16400,-1.6361602544784546
wrong_over_neutral,402,response_100,7,monitoring,disclose,35233,-1.2358754873275757
wrong_over_neutral,402,response_100,7,monitoring,mention,6286,0.15509384870529175
wrong_over_neutral,402,response_100,7,monitoring,verify,10146,-1.9475694000720978
wrong_over_neutral,402,response_100,7,monitoring,check,1779,-0.028294682502746582
wrong_over_neutral,402,response_100,7,monitoring,aware,7853,-0.4306163787841797
wrong_over_neutral,402,response_100,7,monitoring,intent,7385,1.864330530166626
wrong_over_neutral,402,response_100,7,generation,answer,4226,4.35433030128479
wrong_over_neutral,402,response_100,7,generation,reason,2874,3.925662636756897
wrong_over_neutral,402,response_100,7,generation,think,1744,2.054362654685974
wrong_over_neutral,402,response_100,7,generation,step,3019,-3.9018775820732117
wrong_over_neutral,402,response_100,7,generation,final,1590,5.67665708065033
wrong_over_neutral,402,response_100,7,generation,short,2805,1.8887031078338623
wrong_over_neutral,402,response_100,7,generation,continue,3060,0.43434834480285645
wrong_over_neutral,402,response_100,7,generation,stop,2936,0.7547481060028076
wrong_over_neutral,402,response_100,7,generation,end,835,2.423529267311096
wrong_over_neutral,402,response_100,8,deception,lie,10246,-0.29188257455825806
wrong_over_neutral,402,response_100,8,deception,lying,20446,-1.4226908683776855
wrong_over_neutral,402,response_100,8,deception,deceive,92828,0.5955919027328491
wrong_over_neutral,402,response_100,8,deception,deceptive,80274,-2.083929181098938
wrong_over_neutral,402,response_100,8,deception,misleading,37209,-0.14254295825958252
wrong_over_neutral,402,response_100,8,deception,conceal,53162,0.9281303882598877
wrong_over_neutral,402,response_100,8,deception,hide,10265,0.7123827934265137
wrong_over_neutral,402,response_100,8,truth,truth,8046,1.7587756514549255
wrong_over_neutral,402,response_100,8,truth,truthful,89867,0.816595047712326
wrong_over_neutral,402,response_100,8,truth,honest,10745,2.988311767578125
wrong_over_neutral,402,response_100,8,truth,honesty,47848,-0.9278144836425781
wrong_over_neutral,402,response_100,8,truth,correct,4396,3.1923272609710693
wrong_over_neutral,402,response_100,8,error,wrong,4969,5.064927816390991
wrong_over_neutral,402,response_100,8,error,incorrect,15114,3.421597957611084
wrong_over_neutral,402,response_100,8,error,error,1465,-0.5454452633857727
wrong_over_neutral,402,response_100,8,error,mistake,16523,0.7681792378425598
wrong_over_neutral,402,response_100,8,error,false,895,1.0891858637332916
wrong_over_neutral,402,response_100,8,cover,harmless,52897,0.35135984420776367
wrong_over_neutral,402,response_100,8,cover,normal,4622,1.1310051679611206
wrong_over_neutral,402,response_100,8,cover,natural,5810,4.278092846274376
wrong_over_neutral,402,response_100,8,cover,plausible,49334,1.4413847923278809
wrong_over_neutral,402,response_100,8,cover,coherent,55787,-1.9652470350265503
wrong_over_neutral,402,response_100,8,cover,convincing,39561,0.3823198080062866
wrong_over_neutral,402,response_100,8,cover,trust,6950,0.8384562730789185
wrong_over_neutral,402,response_100,8,monitoring,reveal,16400,-1.7119001150131226
wrong_over_neutral,402,response_100,8,monitoring,disclose,35233,-1.6012015342712402
wrong_over_neutral,402,response_100,8,monitoring,mention,6286,0.6652163863182068
wrong_over_neutral,402,response_100,8,monitoring,verify,10146,-2.005979001522064
wrong_over_neutral,402,response_100,8,monitoring,check,1779,0.22107112407684326
wrong_over_neutral,402,response_100,8,monitoring,aware,7853,-0.5764206647872925
wrong_over_neutral,402,response_100,8,monitoring,intent,7385,1.9654672145843506
wrong_over_neutral,402,response_100,8,generation,answer,4226,3.930387496948242
wrong_over_neutral,402,response_100,8,generation,reason,2874,3.224468231201172
wrong_over_neutral,402,response_100,8,generation,think,1744,2.7413642406463623
wrong_over_neutral,402,response_100,8,generation,step,3019,-3.871588408946991
wrong_over_neutral,402,response_100,8,generation,final,1590,5.669208437204361
wrong_over_neutral,402,response_100,8,generation,short,2805,2.2668415307998657
wrong_over_neutral,402,response_100,8,generation,continue,3060,0.431959867477417
wrong_over_neutral,402,response_100,8,generation,stop,2936,1.434974879026413
wrong_over_neutral,402,response_100,8,generation,end,835,2.5036416053771973
wrong_over_neutral,402,response_100,9,deception,lie,10246,0.40720707178115845
wrong_over_neutral,402,response_100,9,deception,lying,20446,-0.7040100395679474
wrong_over_neutral,402,response_100,9,deception,deceive,92828,0.3078582286834717
wrong_over_neutral,402,response_100,9,deception,deceptive,80274,-1.9699664115905762
wrong_over_neutral,402,response_100,9,deception,misleading,37209,-0.1854996681213379
wrong_over_neutral,402,response_100,9,deception,conceal,53162,1.560126543045044
wrong_over_neutral,402,response_100,9,deception,hide,10265,0.5281158685684204
wrong_over_neutral,402,response_100,9,truth,truth,8046,2.391002744436264
wrong_over_neutral,402,response_100,9,truth,truthful,89867,1.7341901659965515
wrong_over_neutral,402,response_100,9,truth,honest,10745,3.873013496398926
wrong_over_neutral,402,response_100,9,truth,honesty,47848,-0.30827462673187256
wrong_over_neutral,402,response_100,9,truth,correct,4396,3.5043550729751587
wrong_over_neutral,402,response_100,9,error,wrong,4969,5.839166045188904
wrong_over_neutral,402,response_100,9,error,incorrect,15114,4.271130323410034
wrong_over_neutral,402,response_100,9,error,error,1465,0.8299413919448853
wrong_over_neutral,402,response_100,9,error,mistake,16523,1.1085903644561768
wrong_over_neutral,402,response_100,9,error,false,895,1.3975260853767395
wrong_over_neutral,402,response_100,9,cover,harmless,52897,1.3920750617980957
wrong_over_neutral,402,response_100,9,cover,normal,4622,2.2706990242004395
wrong_over_neutral,402,response_100,9,cover,natural,5810,5.466526448726654
wrong_over_neutral,402,response_100,9,cover,plausible,49334,2.078628718852997
wrong_over_neutral,402,response_100,9,cover,coherent,55787,-0.6402727961540222
wrong_over_neutral,402,response_100,9,cover,convincing,39561,0.17498016357421875
wrong_over_neutral,402,response_100,9,cover,trust,6950,1.6918765902519226
wrong_over_neutral,402,response_100,9,monitoring,reveal,16400,-0.6343820095062256
wrong_over_neutral,402,response_100,9,monitoring,disclose,35233,-0.4139660596847534
wrong_over_neutral,402,response_100,9,monitoring,mention,6286,1.6808312833309174
wrong_over_neutral,402,response_100,9,monitoring,verify,10146,-1.0549120903015137
wrong_over_neutral,402,response_100,9,monitoring,check,1779,1.0661548972129822
wrong_over_neutral,402,response_100,9,monitoring,aware,7853,0.10490381717681885
wrong_over_neutral,402,response_100,9,monitoring,intent,7385,2.9438318014144897
wrong_over_neutral,402,response_100,9,generation,answer,4226,4.749287843704224
wrong_over_neutral,402,response_100,9,generation,reason,2874,4.070957064628601
wrong_over_neutral,402,response_100,9,generation,think,1744,3.732264518737793
wrong_over_neutral,402,response_100,9,generation,step,3019,-2.589899182319641
wrong_over_neutral,402,response_100,9,generation,final,1590,5.827868819236755
wrong_over_neutral,402,response_100,9,generation,short,2805,4.060961723327637
wrong_over_neutral,402,response_100,9,generation,continue,3060,1.2146344184875488
wrong_over_neutral,402,response_100,9,generation,stop,2936,2.3401824831962585
wrong_over_neutral,402,response_100,9,generation,end,835,3.217792510986328
wrong_over_neutral,402,response_100,10,deception,lie,10246,0.7835078835487366
wrong_over_neutral,402,response_100,10,deception,lying,20446,-0.5739094018936157
wrong_over_neutral,402,response_100,10,deception,deceive,92828,0.14284396171569824
wrong_over_neutral,402,response_100,10,deception,deceptive,80274,-2.3502699732780457
wrong_over_neutral,402,response_100,10,deception,misleading,37209,-0.5125312209129333
wrong_over_neutral,402,response_100,10,deception,conceal,53162,1.7404154539108276
wrong_over_neutral,402,response_100,10,deception,hide,10265,0.2654939889907837
wrong_over_neutral,402,response_100,10,truth,truth,8046,3.332420766353607
wrong_over_neutral,402,response_100,10,truth,truthful,89867,2.61008882522583
wrong_over_neutral,402,response_100,10,truth,honest,10745,4.431787014007568
wrong_over_neutral,402,response_100,10,truth,honesty,47848,-0.4148763418197632
wrong_over_neutral,402,response_100,10,truth,correct,4396,3.8245344161987305
wrong_over_neutral,402,response_100,10,error,wrong,4969,7.237796068191528
wrong_over_neutral,402,response_100,10,error,incorrect,15114,4.7559003829956055
wrong_over_neutral,402,response_100,10,error,error,1465,1.5165525674819946
wrong_over_neutral,402,response_100,10,error,mistake,16523,0.6996586322784424
wrong_over_neutral,402,response_100,10,error,false,895,2.2066047191619873
wrong_over_neutral,402,response_100,10,cover,harmless,52897,2.078526735305786
wrong_over_neutral,402,response_100,10,cover,normal,4622,3.830998122692108
wrong_over_neutral,402,response_100,10,cover,natural,5810,8.30893063545227
wrong_over_neutral,402,response_100,10,cover,plausible,49334,3.0433353781700134
wrong_over_neutral,402,response_100,10,cover,coherent,55787,-0.06533849239349365
wrong_over_neutral,402,response_100,10,cover,convincing,39561,0.3902330994606018
wrong_over_neutral,402,response_100,10,cover,trust,6950,2.231383204460144
wrong_over_neutral,402,response_100,10,monitoring,reveal,16400,-0.8904999494552612
wrong_over_neutral,402,response_100,10,monitoring,disclose,35233,-0.781030535697937
wrong_over_neutral,402,response_100,10,monitoring,mention,6286,2.569865345954895
wrong_over_neutral,402,response_100,10,monitoring,verify,10146,-0.31699907779693604
wrong_over_neutral,402,response_100,10,monitoring,check,1779,1.4485046863555908
wrong_over_neutral,402,response_100,10,monitoring,aware,7853,-0.971347987651825
wrong_over_neutral,402,response_100,10,monitoring,intent,7385,3.814641833305359
wrong_over_neutral,402,response_100,10,generation,answer,4226,5.973886847496033
wrong_over_neutral,402,response_100,10,generation,reason,2874,5.278058290481567
wrong_over_neutral,402,response_100,10,generation,think,1744,4.144544959068298
wrong_over_neutral,402,response_100,10,generation,step,3019,-2.3586392402648926
wrong_over_neutral,402,response_100,10,generation,final,1590,7.394622802734375
wrong_over_neutral,402,response_100,10,generation,short,2805,5.569300174713135
wrong_over_neutral,402,response_100,10,generation,continue,3060,1.4834777116775513
wrong_over_neutral,402,response_100,10,generation,stop,2936,3.89981210231781
wrong_over_neutral,402,response_100,10,generation,end,835,3.6966137290000916
wrong_over_neutral,402,response_100,11,deception,lie,10246,1.2294438779354095
wrong_over_neutral,402,response_100,11,deception,lying,20446,-0.6763474345207214
wrong_over_neutral,402,response_100,11,deception,deceive,92828,0.885245680809021
wrong_over_neutral,402,response_100,11,deception,deceptive,80274,-2.1331982612609863
wrong_over_neutral,402,response_100,11,deception,misleading,37209,-0.9782164096832275
wrong_over_neutral,402,response_100,11,deception,conceal,53162,1.5726792812347412
wrong_over_neutral,402,response_100,11,deception,hide,10265,0.7056096196174622
wrong_over_neutral,402,response_100,11,truth,truth,8046,4.178419589996338
wrong_over_neutral,402,response_100,11,truth,truthful,89867,2.5274066776037216
wrong_over_neutral,402,response_100,11,truth,honest,10745,3.793357014656067
wrong_over_neutral,402,response_100,11,truth,honesty,47848,-0.32223963737487793
wrong_over_neutral,402,response_100,11,truth,correct,4396,4.041495203971863
wrong_over_neutral,402,response_100,11,error,wrong,4969,7.726951003074646
wrong_over_neutral,402,response_100,11,error,incorrect,15114,4.694885313510895
wrong_over_neutral,402,response_100,11,error,error,1465,1.8985658884048462
wrong_over_neutral,402,response_100,11,error,mistake,16523,1.095062494277954
wrong_over_neutral,402,response_100,11,error,false,895,2.7172037959098816
wrong_over_neutral,402,response_100,11,cover,harmless,52897,2.453865170478821
wrong_over_neutral,402,response_100,11,cover,normal,4622,4.507483005523682
